,nu_e,nu_mu,nu_tau
101157945425990.03,0.30219051761167376,0.30376909115900297,0.30334382100345514
103514216667934.52,0.2807878525034413,0.28212586977673515,0.28176565455024366
105925372517728.97,0.2607868729734851,0.2619048718310456,0.26160416517086094
108392691402120.39,0.24209991822317278,0.24301766799566327,0.24277112997475406
110917481526240.1,0.2246448960242815,0.22538138520707174,0.22518388567774833
113501081567231.44,0.20834491656762325,0.20891833925173708,0.20876496153485652
116144861384034.14,0.19312794949277828,0.19355569070680834,0.1934417355810878
118850222743701.66,0.17892650260404835,0.1792251227856602,0.17914611271920866
121618600064637.03,0.1656773208909812,0.16586253976270798,0.16581422331380574
124451461177138.69,0.15332110456728665,0.15340778475136368,0.15338614104933293
127350308101666.3,0.1418022449498921,0.14180437572694993,0.14180561892503468
130316677845230.0,0.13106857708645997,0.13099925877557136,0.1310198423480577
133352143216332.4,0.12107114813969173,0.12094257765646806,0.12097919839075924
136458313658892.39,0.11176400062396487,0.11158745885350449,0.11163706036601657
139636836105593.62,0.103103969677874,0.1028898113777702,0.10294958696101594
142889395851110.06,0.09505049364296861,0.09480814066414323,0.0948755352523287
146217717445671.53,0.0875654372996553,0.08730337597234089,0.08737608699612426
149623565609443.6,0.08061292719095252,0.080338710763069,0.08041468765260731
153108746168203.2,0.07415919853669128,0.07387945556243072,0.07395689765409277
156675107010815.0,0.06817245330774045,0.0678929028557814,0.067970255464544
160324539069004.2,0.06262272908485322,0.062348203556853526,0.06242415199654627
164058977319953.88,0.05748177837000637,0.057216254580707504,0.057289715950738486
167880401812255.9,0.05272295804485423,0.052469597006450805,0.05253970961891262
171790838715758.6,0.04832112867563779,0.04808232424533221,0.04814843464212539
175792361395868.94,0.04425256334480286,0.044029999536504404,0.04409164714226281
179887091512879.1,0.04049486564110389,0.04028958197858662,0.040346481549622115
184077200146895.8,0.03702689636113311,0.036839360180340355,0.03689138233739733
188364908948980.22,0.03382870836579432,0.03365889249017939,0.03370604275504623
192752491319093.66,0.030881488899046315,0.03072895265813061,0.03077134953918806
197242273611485.34,0.028167508522877218,0.028031479715010202,0.028069332489817064
201836636368155.97,0.025670075665542573,0.02554953083944772,0.025583117747461796
206538015581052.7,0.023373495641181526,0.023267236040763126,0.023296883611367985
