,nu_e,nu_mu,nu_tau
57213695465232.68,1.3000530833016628,1.357107521191235,1.341626344277099
57876198834911.97,1.2552005618476598,1.3100778711281666,1.2951879145093672
58546373632057.73,1.211717161089145,1.2645035902570303,1.2501814021779156
59224308687613.18,1.1695670786455046,1.220345024035705,1.2065682003548202
59910093861135.37,1.1287151881973438,1.1775633540144634,1.164310494849627
60603820052706.72,1.0891270362020866,1.136120592070397,1.1233712590974527
61305579214982.02,1.0507688386552945,1.0959795743983984,1.083714248882528
62015464365378.6,1.013607477857993,1.0571039552241555,1.0453039968614055
62733569598403.73,0.9776104991609208,1.0194582002180101,1.0081058068626843
63459990098128.72,0.9427461076451621,0.9830075795791207,0.9720857479301392
64194822150803.47,0.9089831647073333,0.9477181607720904,0.9372106480877698
64938163157621.13,0.876291184513952,0.9135568008971116,0.9034480878034967
65690111647626.75,0.8446403302889642,0.8804911386763676,0.8707663931292839
66450767290777.92,0.8140014104042894,0.8484895860493544,0.839134628504266
67220230911156.766,0.7843458742404141,0.8175213193682398,0.8085225892055526
67998604500332.164,0.755645807788332,0.7875562701914276,0.7789007934376531
68785991230880.81,0.727873928965591,0.7585651156769337,0.7502404740543404
69582495470060.42,0.7010035826213533,0.7305192685805708,0.7225135699098091
70388222793645.7,0.6750087352126956,0.7033908668732893,0.6956927168447449
71203279999920.11,0.6498639691280225,0.6771527629839172,0.6697512383052692
72027775123834.06,0.6255444766498974,0.6517785126931332,0.6446631356114364
72861817451322.89,0.6020260535431808,0.627242363695508,0.6204030778836296
73705517533793.39,0.5792850922648256,0.6035192438562846,0.5969463916451871
74558987202778.23,0.5572985747926543,0.5805847491896095,0.5742690501198652
75422339584756.98,0.5360440650765237,0.5584151315877244,0.5523476622464147
76295689116153.36,0.5154997011196616,0.5369872863339382,0.5311594614361379
77179151558501.11,0.49564418670175386,0.5162787394315369,0.510682294099828
78072844013790.69,0.4764567827604497,0.4962676347836722,0.490894607973979
78976884939988.72,0.4579172984502296,0.4769327212571401,0.4717754402752131
79891394166740.4,0.4400060819034592,0.4582533396656726,0.45330440571546127
80816492911253.84,0.42270401071957736,0.4402094097056889,0.43546168440878896
81752303794364.94,0.4059924822123455,0.4227814168773847,0.4182280097018116
82698950856793.27,0.3898534034457291,0.40595039942156186,0.4015846559580293
83656559575580.9,0.3742691810925536,0.38969793530290475,0.3855134263276203
84625256880726.97,0.35922271114863513,0.3740061292660398,0.3699966405306817
85605171172009.31,0.3446973685371815,0.35885759999055955,0.35501712268237895
86596432336006.53,0.33067699663604877,0.3442354673664176,0.3405581891844087
87599171763311.88,0.3171458967614127,0.33012333991175835,0.32660363670794157
88613522365949.94,0.30408881763878043,0.3165053023504589,0.31313773028902425
89639618594995.11,0.2914909448899315,0.30336590336437586,0.30014519155513675
90677596458390.4,0.27933789056438985,0.29069014353537626,0.2876111871016766
91727593538978.03,0.2676156827386159,0.27846346348652407,0.27552131703152216
92789749012732.98,0.256310755205895,0.26667173223257956,0.26386160367134737
93864203667213.56,0.24540993727636637,0.25530123574706853,0.2526184804752901
94951099920219.64,0.23490044370332439,0.24433866575068003,0.24177878112385887
96050581838673.05,0.22476986475159455,0.23377110872682036,0.23132972882664984
