,nu_e,nu_mu,nu_tau
100577306300173.7,0.7492631311273094,0.8247023903335784,0.8042595222811684
101741936618060.56,0.729908506327829,0.8030420954966274,0.7832235216301036
102920052719442.66,0.7109466993122538,0.7818293163249076,0.7626202530781381
104111810762333.97,0.692371540982228,0.7610571772395605,0.742443031375271
105317368712971.81,0.6741769733448252,0.7407189148691856,0.7226852831717374
106536886366756.3,0.6563570466426497,0.7208078748010565,0.7033405438717346
107770525369432.34,0.6389059164945418,0.7013175083376249,0.6844024544939304
109018449238512.67,0.6218178410700237,0.682241369289406,0.6658647585677047
110280823384955.3,0.6050871782674512,0.6635731107667748,0.6477212990296655
111557815135085.08,0.588708382917264,0.6453064819998914,0.6299660151475526
112849593752776.22,0.5726760039948401,0.6274353251685554,0.6125929394540643
114156330461884.36,0.5569846818494794,0.6099535722525206,0.5955961947000636
115478198468945.81,0.54162914543983,0.5928552418903557,0.5789699908158534
116815372986132.67,0.526604209585392,0.5761344362637051,0.5627086218954405
118168031254478.31,0.5119047722258614,0.5597853379963846,0.546806463193849
119536352567372.02,0.49752581168650356,0.5438022070694251,0.5312579681378176
120920518294320.72,0.48346238395446056,0.5281793777607561,0.5160576653575564
122320711904993.25,0.46970961996120314,0.5129112556058713,0.5012001557356017
123737118993535.06,0.4562627228753585,0.4979923143881264,0.48668010948023827
125169927303172.55,0.4431169654000418,0.48341709315314524,0.4724922632178655
126619326751094.17,0.43026768707942775,0.4691801932578511,0.4586314171132793
128085509453627.84,0.4177102916164574,0.45527627545834026,0.44509243202145254
129568669751702.16,0.405440244199007,0.44170005703782933,0.4318702266710008
131069004236607.6,0.3934530688395711,0.42844630898331115,0.41895977488699687
132586711776056.08,0.38174434572815125,0.4155098532149477,0.4063561028559925
134121993540536.95,0.370309708602194,0.402885559875922,0.39405428643991885
135675053029986.25,0.3591448421389814,0.3905683446938378,0.3820494485484149
137246096100755.97,0.34824547936747596,0.378553166412493,0.3703367565679082
138835330992904.56,0.3376073991126503,0.36683502431459747,0.35891141986597497
140442968357795.03,0.32722642347024544,0.35540895583587917,0.34776868737073297
142069221286018.16,0.31709841532112126,0.34427003428486225,0.3369038452381534
143714305335639.28,0.30721927589128295,0.3334133666793859,0.32631221461699383
145378438560766.06,0.29758494236321037,0.32283409170835287,0.31598914951904344
147061841540456.2,0.2881913855475498,0.3125273778330088,0.3059300348075402
148764737407950.0,0.2790346076240701,0.30248842153930894,0.296130284314565
150487351880251.44,0.2701106399590571,0.2927124457514422,0.28658533909666517
152229913288041.72,0.2614155410119343,0.2831946984222578,0.27729066584361234
153992652605949.2,0.2529453943405891,0.27393045131093857,0.2682417554503593
155775803483160.5,0.24469630671545467,0.26491499895857085,0.2594341217626349
157579602274392.34,0.23666440635762723,0.25614365787691196,0.2508633005114176
159404288071221.97,0.22884584130990188,0.24761176595669857,0.24252484844326158
161250102733774.0,0.2212367779561776,0.2393146821082645,0.23441434265990968
163117290922783.97,0.21383339970128318,0.23124778614180788,0.22652738017574464
165006100132022.53,0.2066319058244746,0.2234064788939294,0.218859577701433
166916780721105.8,0.1996285105201493,0.21578618260607102,0.2114065716614694
168849585948675.0,0.19281944213774777,0.20838234155677565,0.20416401845020332
170804772005970.78,0.18620094263394854,0.20119042294895853,0.19712759493070792
172782598050786.62,0.17976926724695685,0.1942059180481533,0.19029299917615128
174783326241821.75,0.17352068440473975,0.1874243435683085,0.1836559514543422
176807221773432.16,0.16745147587324588,0.18084124329343654,0.17721219544852537
178854552910776.94,0.16155793715294978,0.1744521899250231,0.17095749970931184
180925591025382.22,0.15583637812705056,0.16825278713869288,0.16488765932661306
183020610631105.3,0.15028312396202662,0.16223867182958682,0.15899849780680822
185139889420527.22,0.14489451625984842,0.1564055165250378,0.15328586913938402
187283708301755.22,0.13966691445548676,0.15074903193695796,0.1477456600312706
189452351435659.16,0.13459669745157254,0.1452649696256297,0.14237379228611216
191646106273538.9,0.1296802654772135,0.1399491247433532,0.13716622530205544
193865263595220.56,0.12491404215316476,0.134797338822996,0.1321189586578721
196110117547604.97,0.12029447674248296,0.12980550257708937,0.12722803475685246
198380965683650.3,0.11581804656200087,0.12496955867240031,0.12248954149637113
200678109001819.0,0.11148125952409824,0.12028550444286579,0.11789961492795245
203001851985968.03,0.10728065677744324,0.11574939450803892,0.11345444187555548
205352502645714.6,0.10321281541040267,0.11135734326344399,0.10915026247789195
207730372557256.72,0.09927435117964559,0.10710552721343337,0.10498337262331695
210135776904674.7,0.09546192122526714,0.10299018712044289,0.10095012624789332
212569034521710.97,0.09177222673289388,0.09900762994823557,0.09704693746966028
215030467934025.44,0.0882020155051147,0.09515423058241032,0.09327028253675933
217520403401952.44,0.08474808440509374,0.09142643331464831,0.08961670156950444
220039170963739.53,0.08140728164027079,0.08782075308464124,0.08608280008326269
222587104479300.53,0.0781765088566603,0.0843337764764624,0.08266525028173805
225164541674461.34,0.07505272302042244,0.08096216247244727,0.07936079211649091
227771824185732.2,0.07203293806881848,0.07770264297112812,0.07616623411251311
230409297605584.94,0.06911422631863913,0.07455202307947834,0.07307845396399176
233077311528263.62,0.06629371962720443,0.07150718119336984,0.07009439890894982
235776219596125.7,0.06356861030615155,0.06856506888140874,0.06721108589376218
238506379546510.28,0.06093615179461727,0.06572271058972409,0.0644256015420463
241268153259163.53,0.05839365910239198,0.06297720318529781,0.06173510194352791
244061906804197.62,0.05593850903788743,0.06032571535607288,0.059136812280130346
246888010490620.9,0.053568140238290124,0.05776548688554719,0.056628026306855296
249746838915414.84,0.05128005302060843,0.055293827818404126,0.054206105704559505
252638771013189.56,0.049071809073682957,0.05290811753341129,0.051868479321884105
255564190106414.22,0.04694103101013581,0.05060580373747595,0.04961264232160044
258523483956218.88,0.0448854017973785,0.04838440139443602,0.047436155246458306
