,nu_e,nu_mu,nu_tau
101157945425990.03,1.574616505826557,1.786554278204249,1.7291314326502265
103514216667934.52,1.5007712360492487,1.7010357923714874,1.646773354685898
105925372517728.97,1.4295222427997454,1.6186141603328186,1.5673768154764196
108392691402120.39,1.3608082624289963,1.539215758349459,1.4908715236518584
110917481526240.1,1.2945695159144615,1.4627685228885614,1.4171887273111499
113501081567231.44,1.2307476356133695,1.389201853940673,1.346261123682313
116144861384034.14,1.1692855893518102,1.318446515472584,1.278022765979658
118850222743701.66,1.110127601699185,1.250434533103466,1.2124089674828
121618600064637.03,1.0532190723443056,1.1850990892440296,1.149356202991259
124451461177138.69,0.9985064914956434,1.1223744160018534,1.0888020078563632
127350308101666.3,0.9459373523551339,1.0621956863900759,1.0306848749972826
130316677845230.0,0.8954600607414203,1.0044989044716641,0.9749441503843692
133352143216332.4,0.8470238421010148,0.9492207953440465,0.9215199277156305
136458313658892.39,0.800578646265513,0.8962986960750129,0.8703529431945382
139636836105593.62,0.7560750504794335,0.845670448951696,0.8213844715449268
142889395851110.06,0.7134641614406263,0.7972742986975134,0.7745562246705986
146217717445671.53,0.6726975173080252,0.7510487955643745,0.7298102546080186
149623565609443.6,0.6337269909072392,0.7069327064938499,0.6870888627027874
153108746168203.2,0.5965046956381439,0.6648649367650161,0.6463345171765884
156675107010815.0,0.5609828958979324,0.6247844647425345,0.6074897814762081
160324539069004.2,0.5271139241268099,0.5866302924278313,0.5704972559390893
164058977319953.88,0.4948501068666449,0.5503414144970694,0.535299535370749
167880401812255.9,0.4641437024640333,0.5158568083405551,0.5018391850698432
171790838715758.6,0.4349468532038141,0.48311544724906114,0.47005873760818195
175792361395868.94,0.40721155470064374,0.45205633831757297,0.4399007122646871
179887091512879.1,0.38088964525519303,0.42261858583244116,0.4113076583936573
184077200146895.8,0.35593281755125433,0.3947414798839519,0.3842222231738912
188364908948980.22,0.3322926544991983,0.36836460874772414,0.3585872431605257
192752491319093.66,0.30992069018642454,0.34342799226659737,0.3343458578816612
197242273611485.34,0.28876849578708763,0.31987223215871563,0.3114416424760733
201836636368155.97,0.2687877889427721,0.29763867400451716,0.2898187551569841
206538015581052.7,0.2499305636386139,0.27666957477671494,0.26942209424241276
211348903983664.34,0.2321492361082713,0.25690826932289956,0.25019745876153926
216271852372702.44,0.21539680097258312,0.2382993292725129,0.2320917063327077
221309470960564.1,0.19962699087460145,0.22078870847698984,0.21505290221466933
226464430759306.2,0.18479443249391314,0.20432387022859375,0.19903045415146448
231739464996847.97,0.17085479214923632,0.18885389301614372,0.18397522881296635
237137370566165.53,0.15776490523298797,0.17432955323765786,0.16983964711517868
242661009508241.44,0.14548288535277595,0.16070338489133956,0.15657775730613382
248313310529556.78,0.1339682109999342,0.14792971757868667,0.1441452861831174
254097270554930.12,0.12318178950402293,0.13596469507498868,0.13249967000431592
260015956316526.7,0.11308599963115233,0.12476627720092168,0.12160006744340274
266072505979881.4,0.10364471525189495,0.11429422783456797,0.1114073573066093
272270130807791.56,0.09482331299829745,0.10451009173828746,0.10188412374966174
278612116862977.22,0.08658866685386135,0.09537716255941314,0.09299463151149291
285101826750391.0,0.07890913235451376,0.08686044400143267,0.08470479334693187
291742701400116.56,0.07175452268544082,0.0789266058098553,0.0769821314775244
298538261891795.7,0.06509607855499432,0.0715439359074532,0.06979573454453307
305492111321550.94,0.058906433369419024,0.06468228975539733,0.06311621126284017
312607936712394.94,0.05315957493445432,0.058313037803553805,0.056915641738088135
319889510969140.4,0.04783080466969334,0.052409011719055876,0.051167527217148304
327340694878838.6,0.042896695128154784,0.046944449938373725,0.04584673888454452
334965439157827.94,0.03833504645999555,0.04189494297156976,0.040929466190791935
342767786546450.5,0.03412484233199374,0.03723737878551034,0.03639316508974165
350751873952567.94,0.030246205712319625,0.03294988850820895,0.0322165064726303
358921934645005.0,0.026680354845300496,0.029011792621684997,0.028379325008998257
367282300498084.25,0.02340955966850823,0.025403547741499416,0.02486256853455394
375837404288443.56,0.02041709886431947,0.02210669401870515,0.021648248064259332
384591782045354.3,0.017687217681041853,0.0191038031334407,0.0187193884449999
393550075455778.06,0.015205086608976941,0.016378426785169597,0.01605997960197606
402717034325459.5,0.012956760944433144,0.013915045510131722,0.013654928264610759
412097519097330.44,0.010929141219152384,0.011699017571844399,0.011490009981118158
421696503428582.25,0.009109934408940914,0.009716527570054747,0.009551821140661831
431519076827765.0,0.007487615754005787,0.007954534286841685,0.007827730608015901
