energy_bins,effective_area_m2,effective_area_m2_error
2.025,0.0,0.0
2.075,0.0,0.0
2.125,0.0,0.0
2.175,0.0,0.0
2.225,0.0,0.0
2.275,0.0,0.0
2.325,0.0,0.0
2.375,0.0,0.0
2.425,0.0,0.0
2.475,0.0,0.0
2.525,0.0,0.0
2.575,0.0,0.0
2.625,0.0,0.0
2.675,0.0,0.0
2.725,0.0,0.0
2.775,0.0,0.0
2.825,0.0,0.0
2.875,0.0,0.0
2.925,0.0,0.0
2.975,0.0,0.0
3.025,0.0,0.0
3.075,0.0,0.0
3.125,0.0,0.0
3.1750000000000003,0.0,0.0
3.225,0.0,0.0
3.275,0.0,0.0
3.325,0.0,0.0
3.375,0.0,0.0
3.4250000000000003,0.0,0.0
3.475,0.0,0.0
3.525,0.0,0.0
3.575,0.0,0.0
3.625,0.0,0.0
3.6750000000000003,0.0,0.0
3.725,0.0,0.0
3.775,0.0,0.0
3.825,0.0,0.0
3.875,0.0,0.0
3.9250000000000003,0.0,0.0
3.975,0.0,0.0
4.025,0.0,0.0
4.075,0.0,0.0
4.125,0.0,0.0
4.175000000000001,0.0,0.0
4.225,0.0,0.0
4.275,0.00010199406348647968,7.964370630787456e-05
4.325,0.0006102464645275595,0.0002308679759633173
4.375,0.001016268049090086,0.00030813791761952105
4.425000000000001,0.0021448601916777606,0.0004525720770763754
4.475,0.006025265903166249,0.0008656318729692345
4.525,0.010203807486308634,0.0012402060882759794
4.575,0.018213400517240113,0.0017097109758751174
4.625,0.028019890560186726,0.002236857912002016
4.675000000000001,0.048553670690107714,0.0031664773805501287
4.725,0.07010549143395298,0.004046577000817634
4.775,0.1128820516158287,0.005694943560546224
4.825,0.170265101749079,0.007271974500983287
4.875,0.22859084225468376,0.008730118525904005
4.925000000000001,0.3090854151499258,0.011006527659130055
4.975,0.44561226973778184,0.01426914028525243
5.025,0.5697216941923163,0.017065831570819156
5.075,0.7163863043330817,0.020637839542777422
5.125,0.8862490469394979,0.024598075623174565
5.175000000000001,1.2027794688779585,0.030346514649355692
5.225,1.4303762255142332,0.03558164279235985
5.275,1.7979288931731623,0.042322267052606596
5.325,2.1013018338396403,0.04894787780993136
5.375,2.5757286363236394,0.05864554071403088
5.425000000000001,2.8884797015222965,0.0645228094931854
5.475,3.243399111602237,0.07184290029104703
5.525,3.4723520077486456,0.07740682926431507
5.575,4.127518016142904,0.09298237732183995
5.625,4.42853755891705,0.10102292610731739
5.675000000000001,4.934377049088494,0.1111391310054981
5.725,5.29054079774862,0.12128802394427894
5.775,6.028600693875348,0.13802915298932955
5.825,6.766558089044912,0.15847465043470604
5.875,7.039605866499948,0.1701839413544195
5.925000000000001,7.66391550154367,0.1837909450103618
5.975,8.055498088861835,0.19735555465209065
6.025,8.978624239367601,0.22339920213251188
6.075,9.18366514677391,0.23630839744853874
6.125,10.151955320188947,0.2693492918753365
6.175000000000001,10.385709442815939,0.2815528522079847
6.225,11.107823091574366,0.31269824257289813
6.275,11.600259076706326,0.3365297157364001
6.325,12.069600767876802,0.361792668627268
6.375,12.605888100337445,0.37958046167054665
6.425000000000001,14.04563409956157,0.4339221286685489
6.475,14.229966911836769,0.4447496910659887
6.525,15.44987648771558,0.5042373090364363
6.575,15.968937877520217,0.546170727245542
6.625,16.79260133840241,0.5882757169868973
6.675000000000001,17.484986604208903,0.624945393261352
6.725,17.27935200378065,0.6365732437562555
6.775,18.984186784927438,0.7204138020906756
6.825000000000001,18.425159747169612,0.7243596891443885
6.875,19.75973288654464,0.7700575528850169
6.925000000000001,20.53310099475562,0.800225982641083
6.975,23.626893241565053,1.0298232469373418
