,background
15399.26526059492,4.729676080558275
36517.41272548377,37.896831728759125
86596.43233600653,14.323030788386525
205352.50264571462,3.286705999674659
486967.5251658631,0.34073990099877705
1154781.9846894583,0.02719650500285553
2738419.634264361,0.001793636814909405
6493816.315762113,0.00012059212011195086
