1218.4027897356216, 958.381587746531
1853.9435858492834, 1088.7372370134617
2820.9938851646116, 958.381587746531
4292.475003488636, 696.7499128715887
6694.794727299211, 445.8931178088864
9938.458643623817, 324.16732015259566
15500.600579092028, 176.88553020082517
23010.724612431088, 132.76295892211266
35013.53219177841, 84.96318203949937
53277.21995692432, 42.132321025570484
81067.57555311712, 29.669326804399336
126437.72577052719, 14.251026703029986
192389.91627104123, 6.025595860743584
285603.86153637123, 2.9880276736477787
434579.9694894301, 2.9880276736477764
661264.6932204807, 1.9741703064444653
1006192.2435442868, 1.010683986308357
1531040.2042455918, 0.9789696561929415
