1188.685661665765, 65.83571226193742
1947.799436809563, 109.64781961431851
2891.5187003224264, 132.76295892211266
4738.089031981596, 141.50416754147466
6531.507123241993, 141.50416754147483
9938.458643623828, 124.56172541058496
14753.695107074327, 102.87448931204287
23010.724612431088, 74.79045129968856
34159.54397943456, 52.66698552192863
51977.77614244543, 35.923994016793266
81067.57555311712, 22.989973016685443
123353.88016442872, 15.189324541995516
192389.9162710416, 9.720582883933078
285603.86153637245, 6.025595860743586
423980.4627263878, 3.6179414847464257
677796.3030566523, 2.1041510980665104
1006192.2435442889, 1.4352351992102808
1531040.204245601, 0.9184952677315606
2329658.2954758434, 0.5011872336272726
3544849.9383813646, 0.3761703969499391
5528755.008999395, 0.8896737344680532
8622969.231666079, 0.22586355207213743
